Língua Portuguesa;3º;Todos os campos de atuação;Análise linguística/semiótica (Ortografização);Construção do sistema alfabético;(EF03LP06) Identificar a sílaba tônica em palavras, classificando-as em oxítonas, paroxítonas e proparoxítonas.
Língua Portuguesa;3º;Todos os campos de atuação;Análise linguística/semiótica (Ortografização);Pontuação;(EF03LP07) Identificar a função na leitura e usar na escrita ponto final, ponto de interrogação, ponto de exclamação e, em diálogos (discurso direto), dois-pontos e travessão.
Língua Portuguesa;3º;Todos os campos de atuação;Análise linguística/semiótica (Ortografização);Morfologia;(EF03LP08) Identificar e diferenciar, em textos, substantivos e verbos e suas funções na oração: agente, ação, objeto da ação.
Língua Portuguesa;3º;Todos os campos de atuação;Análise linguística/semiótica (Ortografização);Morfossintaxe;(EF03LP09) Identificar, em textos, adjetivos e sua função de atribuição de propriedades aos substantivos.
Língua Portuguesa;3º;Todos os campos de atuação;Análise linguística/semiótica (Ortografização);Morfologia;(EF03LP10) Reconhecer prefixos e sufixos produtivos na formação de palavras derivadas de substantivos, de adjetivos e de verbos, utilizando-os para compreender palavras e para formar novas palavras.
Língua Portuguesa;3º;Campo da vida cotidiana;Leitura/escuta (compartilhada e autônoma);Compreensão em leitura;(EF03LP11) Ler e compreender, com autonomia, textos injuntivos instrucionais (receitas, instruções de montagem etc.), com a estrutura própria desses textos (verbos imperativos, indicação de passos a ser seguidos) e mesclando palavras, imagens e recursos gráfico- visuais, considerando a situação comunicativa e o tema/assunto do texto.
Língua Portuguesa;3º;Campo da vida cotidiana;Leitura/escuta (compartilhada e autônoma);Compreensão em leitura;(EF03LP12) Ler e compreender, com autonomia, cartas pessoais e diários, com expressão de sentimentos e opiniões, dentre outros gêneros do campo da vida cotidiana, de acordo com as convenções do gênero carta e considerando a situação comunicativa e o tema/assunto do texto.
Língua Portuguesa;3º;Campo da vida cotidiana;"Produção de textos
(escrita compartilhada e autônoma)";Escrita colaborativa;(EF03LP13) Planejar e produzir cartas pessoais e diários, com expressão de sentimentos e opiniões, dentre outros gêneros do campo da vida cotidiana, de acordo com as convenções dos gêneros carta e diário e considerando a situação comunicativa e o tema/assunto do texto.
Língua Portuguesa;3º;Campo da vida cotidiana;"Escrita
(compartilhada e autônoma)";Escrita colaborativa;(EF03LP14) Planejar e produzir textos injuntivos instrucionais, com a estrutura própria desses textos (verbos imperativos, indicação de passos a ser seguidos) e mesclando palavras, imagens e recursos gráfico-visuais, considerando a situação comunicativa e o tema/ assunto do texto.
Língua Portuguesa;3º;Campo da vida cotidiana;Oralidade;Produção de texto oral;(EF03LP15) Assistir, em vídeo digital, a programa de culinária infantil e, a partir dele, planejar e produzir receitas em áudio ou vídeo.
Língua Portuguesa;3º;Campo da vida cotidiana;Análise linguística/semiótica (Ortografização);Forma de composição do texto;"(EF03LP16) Identificar e reproduzir, em textos injuntivos instrucionais (receitas, instruções de montagem, digitais ou impressos), a formatação própria desses textos (verbos imperativos, indicação de passos a ser seguidos) e a diagramação específica dos textos desses gêneros (lista de ingredientes ou materiais e instruções de execução – ""modo de fazer"")."
Língua Portuguesa;3º;Campo da vida cotidiana;Análise linguística/semiótica (Ortografização);Forma de composição do texto;(EF03LP17) Identificar e reproduzir, em gêneros epistolares e diários, a formatação própria desses textos (relatos de acontecimentos, expressão de vivências, emoções, opiniões ou críticas) e a diagramação específica dos textos desses gêneros (data, saudação, corpo do texto, despedida, assinatura).
Língua Portuguesa;3º;Campo da vida pública;Leitura/escuta (compartilhada e autônoma);Compreensão em leitura;(EF03LP18) Ler e compreender, com autonomia, cartas dirigidas a veículos da mídia impressa ou digital (cartas de leitor e de reclamação a jornais, revistas) e notícias, dentre outros gêneros do campo jornalístico, de acordo com as convenções do gênero carta e considerando a situação comunicativa e o tema/assunto do texto.
Língua Portuguesa;3º;Campo da vida pública;Leitura/escuta (compartilhada e autônoma);Compreensão em leitura;(EF03LP19) Identificar e discutir o propósito do uso de recursos de persuasão (cores, imagens, escolha de palavras, jogo de palavras, tamanho de letras) em textos publicitários e de propaganda, como elementos de convencimento.
Língua Portuguesa;3º;Campo da vida pública;"Produção de textos
(escrita compartilhada e autônoma)";Escrita colaborativa;(EF03LP20) Produzir cartas dirigidas a veículos da mídia impressa ou digital (cartas do leitor ou de reclamação a jornais ou revistas), dentre outros gêneros do campopo lítico-cidadão, com opiniões e críticas, de acordo com as convenções do gênero carta e considerando a situação comunicativa e o tema/assunto do texto.
Língua Portuguesa;3º;Campo da vida pública;"Produção de textos
(escrita compartilhada e autônoma)";Escrita colaborativa;(EF03LP21) Produzir anúncios publicitários, textos de campanhas de conscientização destinados ao público infantil, observando os recursos de persuasão utilizados nos textos publicitários e de propaganda (cores, imagens, slogan, escolha de palavras, jogo de palavras, tamanho e tipo de letras, diagramação).
Língua Portuguesa;3º;Campo da vida pública;Oralidade;Planejamento e produção de texto;(EF03LP22) Planejar e produzir, em colaboração com os colegas, telejornal para público infantil com algumas notícias e textos de campanhas que possam ser repassados oralmente ou em meio digital, em áudio ou vídeo, considerando a situação comunicativa, a organização específica da fala nesses gêneros e o tema/assunto/ finalidade dos textos.
Língua Portuguesa;3º;Campo da vida pública;Análise linguística/semiótica (Ortografização);Forma de composição dos textos;(EF03LP23) Analisar o uso de adjetivos em cartas dirigidas a veículos da mídia impressa ou digital (cartas do leitor ou de reclamação a jornais ou revistas), digitais ou impressas.
Língua Portuguesa;3º;Campo das práticas de estudo e pesquisa;Leitura/escuta (compartilhada e autônoma);Compreensão em leitura;(EF03LP24) Ler/ouvir e compreender, com autonomia, relatos de observações e de pesquisas em fontes de informações, considerando a situação comunicativa e o tema/assunto do texto.
Língua Portuguesa;3º;Campo das práticas de estudo e pesquisa;"Produção de textos
(escrita compartilhada e autônoma)";Produção de textos;(EF03LP25) Planejar e produzir textos para apresentar resultados de observações e de pesquisas em fontes de informações, incluindo, quando pertinente, imagens, diagramas e gráficos ou tabelas simples, considerando a situação comunicativa e o tema/assunto do texto.
Língua Portuguesa;3º;Campo das práticas de estudo e pesquisa;Análise linguística/semiótica (Ortografização);"Forma de composição dos textos
Adequação do texto às normas de escrita";(EF03LP26) Identificar e reproduzir, em relatórios de observação e pesquisa, a formatação e diagramação específica desses gêneros (passos ou listas de itens, tabelas, ilustrações, gráficos, resumo dos resultados), inclusive em suas versões orais.
Língua Portuguesa;3º;Campo artístico-literário;Oralidade;Performances orais;(EF03LP27) Recitar cordel e cantar repentes e emboladas, observando as rimas e obedecendo ao ritmo e à melodia.
Língua Portuguesa;3º, 4º, 5º;Todos os campos de atuação;Leitura/escuta (compartilhada e autônoma);Decodificação/Fluência de leitura;(EF35LP01) Ler e compreender, silenciosamente e, em seguida, em voz alta, com autonomia e fluência, textos curtos com nível de textualidade adequado.
Língua Portuguesa;3º, 4º, 5º;Todos os campos de atuação;Leitura/escuta (compartilhada e autônoma);Formação de leitor;(EF35LP02) Selecionar livros da biblioteca e/ou do cantinho de leitura da sala de aula e/ou disponíveis em meios digitais para leitura individual, justificando a escolha e compartilhando com os colegas sua opinião, após a leitura.
Língua Portuguesa;3º, 4º, 5º;Todos os campos de atuação;Leitura/escuta (compartilhada e autônoma);Compreensão;(EF35LP03) Identificar a ideia central do texto, demonstrando compreensão global.
Língua Portuguesa;3º, 4º, 5º;Todos os campos de atuação;Leitura/escuta (compartilhada e autônoma);Estratégia de leitura;(EF35LP04) Inferir informações implícitas nos textos lidos.
Língua Portuguesa;3º, 4º, 5º;Todos os campos de atuação;Leitura/escuta (compartilhada e autônoma);Estratégia de leitura;(EF35LP05) Inferir o sentido de palavras ou expressões desconhecidas em textos, com base no contexto da frase ou do texto.
Língua Portuguesa;3º, 4º, 5º;Todos os campos de atuação;Leitura/escuta (compartilhada e autônoma);Estratégia de leitura;(EF35LP06) Recuperar relações entre partes de um texto, identificando substituições lexicais (de substantivos por sinônimos) ou pronominais (uso de pronomes anafóricos – pessoais, possessivos, demonstrativos) que contribuem para a continuidade do texto.
Língua Portuguesa;3º, 4º, 5º;Todos os campos de atuação;"Produção de textos
(escrita compartilhada e autônoma)";Construção do sistema alfabético/ Convenções da escrita;(EF35LP07) Utilizar, ao produzir um texto, conhecimentos linguísticos e gramaticais, tais como ortografia, regras básicas de concordância nominal e verbal, pontuação (ponto final, ponto de exclamação, ponto de interrogação, vírgulas em enumerações) e pontuação do discurso direto, quando for o caso.
Língua Portuguesa;3º, 4º, 5º;Todos os campos de atuação;"Produção de textos
(escrita compartilhada e autônoma)";Construção do sistema alfabético/ Estabelecimento de relações anafóricas na referenciação e construção da coesão;(EF35LP08) Utilizar, ao produzir um texto, recursos de referenciação (por substituição lexical ou por pronomes pessoais, possessivos e demonstrativos), vocabulário apropriado ao gênero, recursos de coesão pronominal (pronomes anafóricos) e articuladores de relações de sentido (tempo, causa, oposição, conclusão, comparação), com nível suficiente de informatividade.
Língua Portuguesa;3º, 4º, 5º;Todos os campos de atuação;"Produção de textos
(escrita compartilhada e autônoma)";Planejamento de texto/Progressão temática e paragrafação;(EF35LP09) Organizar o texto em unidades de sentido, dividindo-o em parágrafos segundo as normas gráficas e de acordo com as características do gênero textual.
Língua Portuguesa;3º, 4º, 5º;Todos os campos de atuação;Oralidade;Forma de composição de gêneros orais;(EF35LP10) Identificar gêneros do discurso oral, utilizados em diferentes situações e contextos comunicativos, e suas características linguístico-expressivas e composicionais (conversação espontânea, conversação telefônica, entrevistas pessoais, entrevistas no rádio ou na TV, debate, noticiário de rádio e TV, narração de jogos esportivos no rádio e TV, aula, debate etc.).
Língua Portuguesa;3º, 4º, 5º;Todos os campos de atuação;Oralidade;Variação linguística;(EF35LP11) Ouvir gravações, canções, textos falados em diferentes variedades linguísticas, identificando características regionais, urbanas e rurais da fala e respeitando as diversas variedades linguísticas como características do uso da língua por diferentes grupos regionais ou diferentes culturas locais, rejeitando preconceitos linguísticos.
Língua Portuguesa;3º, 4º, 5º;Todos os campos de atuação;Análise linguística/semiótica (Ortografização);Construção do sistema alfabético e da ortografia;(EF35LP12) Recorrer ao dicionário para esclarecer dúvida sobre a escrita de palavras, especialmente no caso de palavras com relações irregulares fonema-grafema.
Língua Portuguesa;3º, 4º, 5º;Todos os campos de atuação;Análise linguística/semiótica (Ortografização);Construção do sistema alfabético e da ortografia;(EF35LP13) Memorizar a grafia de palavras de uso frequente nas quais as relações fonema-grafema são irregulares e com h inicial que não representa fonema.
Língua Portuguesa;3º, 4º, 5º;Todos os campos de atuação;Análise linguística/semiótica (Ortografização);Morfologia;(EF35LP14) Identificar em textos e usar na produção textual pronomes pessoais, possessivos e demonstrativos, como recurso coesivo anafórico.
Língua Portuguesa;3º, 4º, 5º;Campo da vida pública;"Produção de textos
(escrita compartilhada e autônoma)";Escrita colaborativa;(EF35LP15) Opinar e defender ponto de vista sobre tema polêmico relacionado a situações vivenciadas na escola e/ou na comunidade, utilizando registro formal e estrutura adequada à argumentação, considerando a situação comunicativa e o tema/assunto do texto.
Língua Portuguesa;3º, 4º, 5º;Campo da vida pública;Análise linguística/semiótica (Ortografização);Forma de composição dos textos;(EF35LP16) Identificar e reproduzir, em notícias, manchetes, lides e corpo de notícias simples para público infantil e cartas de reclamação (revista infantil), digitais ou impressos, a formatação e diagramação específica de cada um desses gêneros, inclusive em suas versões orais.
Língua Portuguesa;3º, 4º, 5º;Campo das práticas de estudo e pesquisa;Leitura/escuta (compartilhada e autônoma);Pesquisa;(EF35LP17) Buscar e selecionar, com o apoio do professor, informações de interesse sobre fenômenos sociais e naturais, em textos que circulam em meios impressos ou digitais.
Língua Portuguesa;3º, 4º, 5º;Campo das práticas de estudo e pesquisa;Oralidade;Escuta de textos orais;(EF35LP18) Escutar, com atenção, apresentações de trabalhos realizadas por colegas, formulando perguntas pertinentes ao tema e solicitando esclarecimentos sempre que necessário.
Língua Portuguesa;3º, 4º, 5º;Campo das práticas de estudo e pesquisa;Oralidade;Compreensão de textos orais;(EF35LP19) Recuperar as ideias principais em situações formais de escuta de exposições, apresentações e palestras.
Língua Portuguesa;3º, 4º, 5º;Campo das práticas de estudo e pesquisa;Oralidade;"Planejamento de texto oral
Exposição oral";(EF35LP20) Expor trabalhos ou pesquisas escolares, em sala de aula, com apoio de recursos multissemióticos (imagens, diagrama, tabelas etc.), orientando-se por roteiro escrito, planejando o tempo de fala e adequando a linguagem à situação comunicativa.
Língua Portuguesa;3º, 4º, 5º;Campo artístico-literário;Leitura/escuta (compartilhada e autônoma);Formação do leitor literário;(EF35LP21) Ler e compreender, de forma autônoma, textos literários de diferentes gêneros e extensões, inclusive aqueles sem ilustrações, estabelecendo preferências por gêneros, temas, autores.
Língua Portuguesa;3º, 4º, 5º;Campo artístico-literário;Leitura/escuta (compartilhada e autônoma);Formação do leitor literário/ Leitura multissemiótica;(EF35LP22) Perceber diálogos em textos narrativos, observando o efeito de sentido de verbos de enunciação e, se for o caso, o uso de variedades linguísticas no discurso direto.
Língua Portuguesa;3º, 4º, 5º;Campo artístico-literário;Leitura/escuta (compartilhada e autônoma);Apreciação estética/Estilo;(EF35LP23) Apreciar poemas e outros textos versificados, observando rimas, aliterações e diferentes modos de divisão dos versos, estrofes e refrões e seu efeito de sentido.
Língua Portuguesa;3º, 4º, 5º;Campo artístico-literário;Leitura/escuta (compartilhada e autônoma);Textos dramáticos;(EF35LP24) Identificar funções do texto dramático (escrito para ser encenado) e sua organização por meio de diálogos entre personagens e marcadores das falas das personagens e de cena.
Língua Portuguesa;3º, 4º, 5º;Campo artístico-literário;"Produção de textos
(escrita compartilhada e autônoma)";Escrita autônoma e compartilhada;(EF35LP25) Criar narrativas ficcionais, com certa autonomia, utilizando detalhes descritivos, sequências de eventos e imagens apropriadas para sustentar o sentido do texto, e marcadores de tempo, espaço e de fala de personagens.
Língua Portuguesa;3º, 4º, 5º;Campo artístico-literário;"Produção de textos
(escrita compartilhada e autônoma)";Escrita autônoma e compartilhada;(EF35LP26) Ler e compreender, com certa autonomia, narrativas ficcionais que apresentem cenários e personagens, observando os elementos da estrutura narrativa: enredo, tempo, espaço, personagens, narrador e a construção do discurso indireto e discurso direto.
Língua Portuguesa;3º, 4º, 5º;Campo artístico-literário;"Produção de textos
(escrita compartilhada e autônoma)";Escrita autônoma;(EF35LP27) Ler e compreender, com certa autonomia, textos em versos, explorando rimas, sons e jogos de palavras, imagens poéticas (sentidos figurados) e recursos visuais e sonoros.
Língua Portuguesa;3º, 4º, 5º;Campo artístico-literário;Oralidade;Declamação;(EF35LP28) Declamar poemas, com entonação, postura e interpretação adequadas.
Língua Portuguesa;3º, 4º, 5º;Campo artístico-literário;Análise linguística/semiótica (Ortografização);Formas de composição de narrativas;(EF35LP29) Identificar, em narrativas, cenário, personagem central, conflito gerador, resolução e o ponto de vista com base no qual histórias são narradas, diferenciando narrativas em primeira e terceira pessoas.
Língua Portuguesa;3º, 4º, 5º;Campo artístico-literário;Análise linguística/semiótica (Ortografização);Discurso direto e indireto;(EF35LP30) Diferenciar discurso indireto e discurso direto, determinando o efeito de sentido de verbos de enunciação e explicando o uso de variedades linguísticas no discurso direto, quando for o caso.
Língua Portuguesa;3º, 4º, 5º;Campo artístico-literário;Análise linguística/semiótica (Ortografização);Forma de composição de textos poéticos;(EF35LP31) Identificar, em textos versificados, efeitos de sentido decorrentes do uso de recursos rítmicos e sonoros e de metáforas.
Língua Portuguesa;4º;Todos os campos de atuação;Análise linguística/semiótica (Ortografização);Construção do sistema alfabético e da ortografia;(EF04LP01) Grafar palavras utilizando regras de correspondência fonema--grafema regulares diretas e contextuais.
Língua Portuguesa;4º;Todos os campos de atuação;Análise linguística/semiótica (Ortografização);Construção do sistema alfabético e da ortografia;(EF04LP02) Ler e escrever, corretamente, palavras com sílabas VV e CVV em casos nos quais a combinação VV (ditongo) é reduzida na língua oral (ai, ei, ou).
Língua Portuguesa;4º;Todos os campos de atuação;Análise linguística/semiótica (Ortografização);Conhecimento do alfabeto do português do Brasil/Ordem alfabética/Polissemia;(EF04LP03) Localizar palavras no dicionário para esclarecer significados, reconhecendo o significado mais plausível para o contexto que deu origem à consulta.
Língua Portuguesa;4º;Todos os campos de atuação;Análise linguística/semiótica (Ortografização);Conhecimento das diversas grafias do alfabeto/ Acentuação;(EF04LP04) Usar acento gráfico (agudo ou circunflexo) em paroxítonas terminadas em -i(s), -l, -r, -ão(s).
Língua Portuguesa;4º;Todos os campos de atuação;Análise linguística/semiótica (Ortografização);Pontuação;(EF04LP05) Identificar a função na leitura e usar, adequadamente, na escrita ponto final, de interrogação, de exclamação, dois-pontos e travessão em diálogos (discurso direto), vírgula em enumerações e em separação de vocativo e de aposto.
Língua Portuguesa;4º;Todos os campos de atuação;Análise linguística/semiótica (Ortografização);Morfologia/Morfossintaxe;(EF04LP06) Identificar em textos e usar na produção textual a concordância entre substantivo ou pronome pessoal e verbo (concordância verbal).
Língua Portuguesa;4º;Todos os campos de atuação;Análise linguística/semiótica (Ortografização);Morfossintaxe;(EF04LP07) Identificar em textos e usar na produção textual a concordância entre artigo, substantivo e adjetivo (concordância no grupo nominal).
Língua Portuguesa;4º;Todos os campos de atuação;Análise linguística/semiótica (Ortografização);Morfologia;(EF04LP08) Reconhecer e grafar, corretamente, palavras derivadas com os sufixos -agem, -oso, -eza, -izar/-isar (regulares morfológicas).
Língua Portuguesa;4º;Campo da vida cotidiana;Leitura/escuta (compartilhada e autônoma);Compreensão em leitura;(EF04LP09) Ler e compreender, com autonomia, boletos, faturas e carnês, dentre outros gêneros do campo da vida cotidiana, de acordo com as convenções do gênero (campos, itens elencados, medidas de consumo, código de barras) e considerando a situação comunicativa e a finalidade do texto.
Língua Portuguesa;4º;Campo da vida cotidiana;Leitura/escuta (compartilhada e autônoma);Compreensão em leitura;(EF04LP10) Ler e compreender, com autonomia, cartas pessoais de reclamação, dentre outros gêneros do campo da vida cotidiana, de acordo com as convenções do gênero carta e considerando a situação comunicativa e o tema/assunto/finalidade do texto.
Língua Portuguesa;4º;Campo da vida cotidiana;"Produção de textos
(escrita compartilhada e autônoma)";Escrita colaborativa;(EF04LP11) Planejar e produzir, com autonomia, cartas pessoais de reclamação, dentre outros gêneros do campo da vida cotidiana, de acordo com as convenções do gênero carta e com a estrutura própria desses textos (problema, opinião, argumentos), considerando a situação comunicativa e o tema/assunto/finalidade do texto.
Língua Portuguesa;4º;Campo da vida cotidiana;Oralidade;Produção de texto oral;(EF04LP12) Assistir, em vídeo digital, a programa infantil com instruções de montagem, de jogos e brincadeiras e, a partir dele, planejar e produzir tutoriais em áudio ou vídeo.
Língua Portuguesa;4º;Campo da vida cotidiana;Análise linguística/semiótica (Ortografização);Forma de composição do texto;(EF04LP13) Identificar e reproduzir, em textos injuntivos instrucionais (instruções de jogos digitais ou impressos), a formatação própria desses textos (verbos imperativos, indicação de passos a ser seguidos) e formato específico dos textos orais ou escritos desses gêneros (lista/ apresentação de materiais e instruções/passos de jogo).
Língua Portuguesa;4º;Campo da vida pública;Leitura/escuta (compartilhada e autônoma);Compreensão em leitura;(EF04LP14) Identificar, em notícias, fatos, participantes, local e momento/tempo da ocorrência do fato noticiado.
Língua Portuguesa;4º;Campo da vida pública;Leitura/escuta (compartilhada e autônoma);Compreensão em leitura;(EF04LP15) Distinguir fatos de opiniões/sugestões em textos (informativos, jornalísticos, publicitários etc.).
Língua Portuguesa;4º;Campo da vida pública;"Produção de textos
(escrita compartilhada e autônoma)";Escrita colaborativa;(EF04LP16) Produzir notícias sobre fatos ocorridos no universo escolar, digitais ou impressas, para o jornal da escola, noticiando os fatos e seus atores e comentando decorrências, de acordo com as convenções do gênero notícia e considerando a situação comunicativa e o tema/assunto do texto.
Língua Portuguesa;4º;Campo da vida pública;Oralidade;Planejamento e produção de texto;(EF04LP17) Produzir jornais radiofônicos ou televisivos e entrevistas veiculadas em rádio, TV e na internet, orientando-se por roteiro ou texto e demonstrando conhecimento dos gêneros jornal falado/televisivo e entrevista.
Língua Portuguesa;4º;Campo da vida pública;Análise linguística/semiótica (Ortografização);Forma de composição dos textos;(EF04LP18) Analisar o padrão entonacional e a expressão facial e corporal de âncoras de jornais radiofônicos ou televisivos e de entrevistadores/entrevistados.
Língua Portuguesa;4º;Campo das práticas de estudo e pesquisa;Leitura/escuta (compartilhada e autônoma);Compreensão em leitura;(EF04LP19) Ler e compreender textos expositivos de divulgação científica para crianças, considerando a situação comunicativa e o tema/ assunto do texto.
Língua Portuguesa;4º;Campo das práticas de estudo e pesquisa;Leitura/escuta (compartilhada e autônoma);Imagens analíticas em textos;(EF04LP20) Reconhecer a função de gráficos, diagramas e tabelas em textos, como forma de apresentação de dados e informações.
Língua Portuguesa;4º;Campo das práticas de estudo e pesquisa;"Produção de textos
(escrita compartilhada e autônoma)";Produção de textos;(EF04LP21) Planejar e produzir textos sobre temas de interesse, com base em resultados de observações e pesquisas em fontes de informações impressas ou eletrônicas, incluindo, quando pertinente, imagens e gráficos ou tabelas simples, considerando a situação comunicativa e o tema/assunto do texto.
Língua Portuguesa;4º;Campo das práticas de estudo e pesquisa;"Produção de textos
(escrita compartilhada e autônoma)";Escrita autônoma;(EF04LP22) Planejar e produzir, com certa autonomia, verbetes de enciclopédia infantil, digitais ou impressos, considerando a situação comunicativa e o tema/ assunto/finalidade do texto.
Língua Portuguesa;4º;Campo das práticas de estudo e pesquisa;Análise linguística/semiótica (Ortografização);"Forma de composição dos textos
Coesão e articuladores";(EF04LP23) Identificar e reproduzir, em verbetes de enciclopédia infantil, digitais ou impressos, a formatação e diagramação específica desse gênero (título do verbete, definição, detalhamento, curiosidades), considerando a situação comunicativa e o tema/assunto/finalidade do texto.
Língua Portuguesa;4º;Campo das práticas de estudo e pesquisa;Análise linguística/semiótica (Ortografização);"Forma de composição dos textos
Adequação do texto às normas de escrita";(EF04LP24) Identificar e reproduzir, em seu formato, tabelas, diagramas e gráficos em relatórios de observação e pesquisa, como forma de apresentação de dados e informações.
Língua Portuguesa;4º;Campo das práticas de estudo e pesquisa;"Produção de textos
(escrita compartilhada e autônoma)";Escrita autônoma;(EF04LP25) Representar cenas de textos dramáticos, reproduzindo as falas das personagens, de acordo com as rubricas de interpretação e movimento indicadas pelo autor.
Língua Portuguesa;4º;Campo artístico-literário;Análise linguística/semiótica (Ortografização);Forma de composição de textos poéticos visuais;(EF04LP26) Observar, em poemas concretos, o formato, a distribuição e a diagramação das letras do texto na página.
Língua Portuguesa;4º;Campo artístico-literário;Análise linguística/semiótica (Ortografização);Forma de composição de textos dramáticos;(EF04LP27) Identificar, em textos dramáticos, marcadores das falas das personagens e de cena.
Língua Portuguesa;5º;Todos os campos de atuação;Análise linguística/semiótica (Ortografização);Construção do sistema alfabético e da ortografia;(EF05LP01) Grafar palavras utilizando regras de correspondência fonema-grafema regulares, contextuais e morfológicas e palavras de uso frequente com correspondências irregulares.
Língua Portuguesa;5º;Todos os campos de atuação;Análise linguística/semiótica (Ortografização);Conhecimento do alfabeto do português do Brasil/Ordem alfabética/Polissemia;(EF05LP02) Identificar o caráter polissêmico das palavras (uma mesma palavra com diferentes significados, de acordo com o contexto de uso), comparando o significado de determinados termos utilizados nas áreas científicas com esses mesmos termos utilizados na linguagem usual.
Língua Portuguesa;5º;Todos os campos de atuação;Análise linguística/semiótica (Ortografização);Conhecimento das diversas grafias do alfabeto/ Acentuação;(EF05LP03) Acentuar corretamente palavras oxítonas, paroxítonas e proparoxítonas.
Língua Portuguesa;5º;Todos os campos de atuação;Análise linguística/semiótica (Ortografização);Pontuação;(EF05LP04) Diferenciar, na leitura de textos, vírgula, ponto e vírgula, dois-pontos e reconhecer, na leitura de textos, o efeito de sentido que decorre do uso de reticências, aspas, parênteses.
Língua Portuguesa;5º;Todos os campos de atuação;Análise linguística/semiótica (Ortografização);Morfologia;(EF05LP05) Identificar a expressão de presente, passado e futuro em tempos verbais do modo indicativo.
Língua Portuguesa;5º;Todos os campos de atuação;Análise linguística/semiótica (Ortografização);Morfologia;(EF05LP06) Flexionar, adequadamente, na escrita e na oralidade, os verbos em concordância com pronomes pessoais/nomes sujeitos da oração.
Língua Portuguesa;5º;Todos os campos de atuação;Análise linguística/semiótica (Ortografização);Morfologia;(EF05LP07) Identificar, em textos, o uso de conjunções e a relação que estabelecem entre partes do texto: adição, oposição, tempo, causa, condição, finalidade.
Língua Portuguesa;5º;Todos os campos de atuação;Análise linguística/semiótica (Ortografização);Morfologia;(EF05LP08) Diferenciar palavras primitivas, derivadas e compostas, e derivadas por adição de prefixo e de sufixo.
Língua Portuguesa;5º;Campo da vida cotidiana;Leitura/escuta (compartilhada e autônoma);Compreensão em leitura;(EF05LP09) Ler e compreender, com autonomia, textos instrucional de regras de jogo, dentre outros gêneros do campo da vida cotidiana, de acordo com as convenções do gênero e considerando a situação comunicativa e a finalidade do texto.
Língua Portuguesa;5º;Campo da vida cotidiana;Leitura/escuta (compartilhada e autônoma);Compreensão em leitura;(EF05LP10) Ler e compreender, com autonomia, anedotas, piadas e cartuns, dentre outros gêneros do campo da vida cotidiana, de acordo com as convenções do gênero e considerando a situação comunicativa e a finalidade do texto.
Língua Portuguesa;5º;Campo da vida cotidiana;"Produção de textos
(escrita compartilhada e autônoma)";Escrita colaborativa;(EF05LP11) Registrar, com autonomia, anedotas, piadas e cartuns, dentre outros gêneros do campo da vida cotidiana, de acordo com as convenções do gênero e considerando a situação comunicativa e a finalidade do texto.
Língua Portuguesa;5º;Campo da vida cotidiana;"Escrita
(compartilhada e autônoma)";Escrita colaborativa;(EF05LP12) Planejar e produzir, com autonomia, textos instrucionais de regras de jogo, dentre outros gêneros do campo da vida cotidiana, de acordo com as convenções do gênero e considerando a situação comunicativa e a finalidade do texto.
Língua Portuguesa;5º;Campo da vida cotidiana;Oralidade;Produção de texto oral;(EF05LP13) Assistir, em vídeo digital, a postagem de vlog infantil de críticas de brinquedos e livros de literatura infantil e, a partir dele, planejar e produzir resenhas digitais em áudio ou vídeo.
Língua Portuguesa;5º;Campo da vida cotidiana;Análise linguística/semiótica (Ortografização);Forma de composição do texto;(EF05LP14) Identificar e reproduzir, em textos de resenha crítica de brinquedos ou livros de literatura infantil, a formatação própria desses textos (apresentação e avaliação do produto).
Língua Portuguesa;5º;Campo da vida pública;Leitura/escuta (compartilhada e autônoma);Compreensão em leitura;(EF05LP15) Ler/assistir e compreender, com autonomia, notícias, reportagens, vídeos em vlogs argumentativos, dentre outros gêneros do campo político-cidadão, de acordo com as convenções dos gêneros e considerando a situação comunicativa e o tema/assunto do texto.
Língua Portuguesa;5º;Campo da vida pública;Leitura/escuta (compartilhada e autônoma);Compreensão em leitura;(EF05LP16) Comparar informações sobre um mesmo fato veiculadas em diferentes mídias e concluir sobre qual é mais confiável e por quê.
Língua Portuguesa;5º;Campo da vida pública;"Produção de textos
(escrita compartilhada e autônoma)";Escrita colaborativa;(EF05LP17) Produzir roteiro para edição de uma reportagem digital sobre temas de interesse da turma, a partir de buscas de informações, imagens, áudios e vídeos na internet, de acordo com as convenções do gênero e considerando a situação comunicativa e o tema/assunto do texto.
Língua Portuguesa;5º;Campo da vida pública;Oralidade;Planejamento e produção de texto;(EF05LP18) Roteirizar, produzir e editar vídeo para vlogs argumentativos sobre produtos de mídia para público infantil (filmes, desenhos animados, HQs, games etc.), com base em conhecimentos sobre os mesmos, de acordo com as convenções do gênero e considerando a situação comunicativa e o tema/ assunto/finalidade do texto.
Língua Portuguesa;5º;Campo da vida pública;Oralidade;Produção de texto;(EF05LP19) Argumentar oralmente sobre acontecimentos de interesse social, com base em conhecimentos sobre fatos divulgados em TV, rádio, mídia impressa e digital, respeitando pontos de vista diferentes.
